recordIdentifier,subjectID
oai:dash.harvard.edu:1/5347701,functional morphology
oai:dash.harvard.edu:1/5347701,Pan troglodytes
oai:dash.harvard.edu:1/5347701,locomotor behavior
oai:dash.harvard.edu:1/4892936,climate change
oai:dash.harvard.edu:1/4892936,community composition
oai:dash.harvard.edu:1/4892936,foraging
oai:dash.harvard.edu:1/4892936,Formicidae
oai:dash.harvard.edu:1/4892936,warming experiment
oai:dash.harvard.edu:1/4892934,algorithms
oai:dash.harvard.edu:1/4892934,economics
oai:dash.harvard.edu:1/4892934,theory
oai:dash.harvard.edu:1/4892934,simplified mechanisms
oai:dash.harvard.edu:1/4892934,expressiveness
oai:dash.harvard.edu:1/4892998,Rufous hummingbird
oai:dash.harvard.edu:1/4892998,Selasphorus rufus
oai:dash.harvard.edu:1/4892998,electromyography
oai:dash.harvard.edu:1/4892998,sonomicrometry
oai:dash.harvard.edu:1/4892998,flight
oai:dash.harvard.edu:1/4894724,acceleration
oai:dash.harvard.edu:1/4894724,bird
oai:dash.harvard.edu:1/4894724,perch
oai:dash.harvard.edu:1/4929134,mitosis
oai:dash.harvard.edu:1/4929134,spindle assembly
oai:dash.harvard.edu:1/4929134,polo-box domain
oai:dash.harvard.edu:1/4929134,distributive phosphorylation
oai:dash.harvard.edu:1/4929134,Ser/Thr protein kinase
oai:dash.harvard.edu:1/4929134,Plk1
oai:dash.harvard.edu:1/4929134,Nedd1
oai:dash.harvard.edu:1/4929134,Hice1
oai:dash.harvard.edu:1/4907301,algorithms
oai:dash.harvard.edu:1/4907301,design
oai:dash.harvard.edu:1/4907301,economics
oai:dash.harvard.edu:1/4912779,algorithms
oai:dash.harvard.edu:1/4912779,economics
oai:dash.harvard.edu:1/4912779,theory
oai:dash.harvard.edu:1/4912779,coordination
oai:dash.harvard.edu:1/4912779,economically-motivated agents
oai:dash.harvard.edu:1/4912779,multiagent sysstem
oai:dash.harvard.edu:1/4912779,principal-agent problem
oai:dash.harvard.edu:1/11078539,computer applications
oai:dash.harvard.edu:1/11078539,programming techniques
oai:dash.harvard.edu:1/11078539,concurrent programming
oai:dash.harvard.edu:1/11078539,software engineering
oai:dash.harvard.edu:1/11078539,interoperability
oai:dash.harvard.edu:1/11078539,programming languages
oai:dash.harvard.edu:1/11078539,language classifications
oai:dash.harvard.edu:1/11078539,social sciences
oai:dash.harvard.edu:1/11078539,behavioral sciences
oai:dash.harvard.edu:1/11078539,language constructs
oai:dash.harvard.edu:1/11078539,language features
oai:dash.harvard.edu:1/11084803,design
oai:dash.harvard.edu:1/11084803,economics
oai:dash.harvard.edu:1/11084803,reliability
oai:dash.harvard.edu:1/11084803,verification
oai:dash.harvard.edu:1/4937326,covert movement
oai:dash.harvard.edu:1/4937326,A-movement
oai:dash.harvard.edu:1/4937326,subject-to-subject raising
oai:dash.harvard.edu:1/4937326,Adyghe (Circassian)
oai:dash.harvard.edu:1/4937326,Russian
oai:dash.harvard.edu:1/4937326,unaccusatives
oai:dash.harvard.edu:1/5027877,prediction markets
oai:dash.harvard.edu:1/5027877,game theory
oai:dash.harvard.edu:1/5027877,bluffing
oai:dash.harvard.edu:1/5027877,strategic betting
oai:dash.harvard.edu:1/5024665,bimodality
oai:dash.harvard.edu:1/5024665,bivariate normal distribution
oai:dash.harvard.edu:1/5024665,conditional probability
oai:dash.harvard.edu:1/5343171,mitral
oai:dash.harvard.edu:1/5343171,annulus
oai:dash.harvard.edu:1/5343171,segmentation
oai:dash.harvard.edu:1/5343171,ultrasound
oai:dash.harvard.edu:1/5024902,applied fluid mechanics
oai:dash.harvard.edu:1/5024902,flow control
oai:dash.harvard.edu:1/5027865,Adelges tsugae
oai:dash.harvard.edu:1/5027865,Araneae
oai:dash.harvard.edu:1/5027865,Coleoptera
oai:dash.harvard.edu:1/5027865,community assembly
oai:dash.harvard.edu:1/5027865,competition
oai:dash.harvard.edu:1/5027865,Formicidae
oai:dash.harvard.edu:1/5027865,foundation species
oai:dash.harvard.edu:1/5027865,invasive species
oai:dash.harvard.edu:1/5027865,Massachusetts
oai:dash.harvard.edu:1/5027865,nestedness
oai:dash.harvard.edu:1/5027865,Tsuga canadensis
oai:dash.harvard.edu:1/5027217,prediction markets
oai:dash.harvard.edu:1/5027217,continuous-outcome events
oai:dash.harvard.edu:1/5027217,combinatorial prediction markets
oai:dash.harvard.edu:1/5027217,expressive betting
oai:dash.harvard.edu:1/5026689,dislocation
oai:dash.harvard.edu:1/5026689,half-space
oai:dash.harvard.edu:1/5026689,elastic
oai:dash.harvard.edu:1/5026689,reciprocity
oai:dash.harvard.edu:1/5027193,fracture nucleation
oai:dash.harvard.edu:1/5027193,interface failure
oai:dash.harvard.edu:1/5027193,cohesive zone model
oai:dash.harvard.edu:1/5027193,nonlinear displacement-weakening
oai:dash.harvard.edu:1/5027193,fault rupture nucleation
oai:dash.harvard.edu:1/5027193,nonlinear slip-weakening
oai:dash.harvard.edu:1/5027193,nonlinear slip-weakening
oai:dash.harvard.edu:1/5027193,nucleation zone size
oai:dash.harvard.edu:1/11213364,biology
oai:dash.harvard.edu:1/11213364,immunology
oai:dash.harvard.edu:1/11213364,immune cells
oai:dash.harvard.edu:1/11213364,T cells
oai:dash.harvard.edu:1/11213364,immunity
oai:dash.harvard.edu:1/11213364,adaptive immunity
oai:dash.harvard.edu:1/11213364,immune activation
oai:dash.harvard.edu:1/11213364,immune suppression
oai:dash.harvard.edu:1/11213364,immune tolerance
oai:dash.harvard.edu:1/11213364,immunoregulation
oai:dash.harvard.edu:1/11213364,autoimmunity
oai:dash.harvard.edu:1/11213364,genetics of the immune system
oai:dash.harvard.edu:1/11213364,immune response
oai:dash.harvard.edu:1/11213364,immunomodulation
oai:dash.harvard.edu:1/11213362,I 7\(\beta\)-estradiol
oai:dash.harvard.edu:1/11213362,progesterone
oai:dash.harvard.edu:1/11213362,menarche
oai:dash.harvard.edu:1/11213362,age at first birth
oai:dash.harvard.edu:1/11213362,parity
oai:dash.harvard.edu:1/10361954,biology
oai:dash.harvard.edu:1/10361954,ecology
oai:dash.harvard.edu:1/10361954,community ecology
oai:dash.harvard.edu:1/10361954,food web structure
oai:dash.harvard.edu:1/10361954,trophic interactions
oai:dash.harvard.edu:1/10361954,ecological metrics
oai:dash.harvard.edu:1/10361954,extinction risk
oai:dash.harvard.edu:1/10361954,species diveristy
oai:dash.harvard.edu:1/10361954,ecosystem functioning
oai:dash.harvard.edu:1/10361954,food web structure
oai:dash.harvard.edu:1/10361954,microbiology
oai:dash.harvard.edu:1/10361954,protozoology
oai:dash.harvard.edu:1/5110740,biology
oai:dash.harvard.edu:1/5110740,anatomy and physiology
oai:dash.harvard.edu:1/5110740,electrophysiology
oai:dash.harvard.edu:1/5110740,neuroscience
oai:dash.harvard.edu:1/5110740,behavioral neuroscience
oai:dash.harvard.edu:1/5110740,cognitive neuroscience
oai:dash.harvard.edu:1/5110740,neurophysiology
oai:dash.harvard.edu:1/5110740,social and behavioral sciences
oai:dash.harvard.edu:1/5110740,psychology
oai:dash.harvard.edu:1/5110740,cognitive psychology
oai:dash.harvard.edu:1/5110740,experimental psychology
oai:dash.harvard.edu:1/11213335,genetics and genomics
oai:dash.harvard.edu:1/11213335,animal genetics
oai:dash.harvard.edu:1/11213335,disease models
oai:dash.harvard.edu:1/11213335,genetics of disease
oai:dash.harvard.edu:1/11211549,ecological genomics
oai:dash.harvard.edu:1/11211549,experimental evolution
oai:dash.harvard.edu:1/11211549,mathematical models
oai:dash.harvard.edu:1/11211549,micro-organisms
oai:dash.harvard.edu:1/11211549,metabolism
oai:dash.harvard.edu:1/11211549,parasitism
oai:dash.harvard.edu:1/11211549,trade-offs
oai:dash.harvard.edu:1/11211549,viruses
oai:dash.harvard.edu:1/8191223,behavioral ecology
oai:dash.harvard.edu:1/8191223,animal behavior
oai:dash.harvard.edu:1/8191223,evolutionary biology
oai:dash.harvard.edu:1/11213334,arsenic
oai:dash.harvard.edu:1/11213334,sanitation
oai:dash.harvard.edu:1/11213334,water supply
oai:dash.harvard.edu:1/11213334,coliform
oai:dash.harvard.edu:1/11213334,Bangladesh
oai:dash.harvard.edu:1/10436327,non-avian reptiles
oai:dash.harvard.edu:1/10436327,comparative genomics
oai:dash.harvard.edu:1/10436327,de-novo genome sequencing
oai:dash.harvard.edu:1/10436327,amniotes
oai:dash.harvard.edu:1/5027957,ergativity
oai:dash.harvard.edu:1/5027957,A-bar movement
oai:dash.harvard.edu:1/5027957,relativization
oai:dash.harvard.edu:1/5027957,Avar
oai:dash.harvard.edu:1/5027957,processing
oai:dash.harvard.edu:1/5128476,slope stability
oai:dash.harvard.edu:1/5128476,slip surface
oai:dash.harvard.edu:1/5128476,friction
oai:dash.harvard.edu:1/5128476,storage
oai:dash.harvard.edu:1/5128476,diffusivity
oai:dash.harvard.edu:1/5128476,poroelasticity
oai:dash.harvard.edu:1/5128476,plasticity
oai:dash.harvard.edu:1/5128476,dynamic rupture
oai:dash.harvard.edu:1/5128476,finite element
oai:dash.harvard.edu:1/5128476,landslide
oai:dash.harvard.edu:1/5128476,pore pressure
oai:dash.harvard.edu:1/8141467,cap carbonate
oai:dash.harvard.edu:1/8141467,sea-level
oai:dash.harvard.edu:1/8141467,sheet-crack cemen
oai:dash.harvard.edu:1/8141467,pore-ﬂuid overpressur
oai:dash.harvard.edu:1/8141467,Marinoan glaciation
oai:dash.harvard.edu:1/8141467,Namibia
oai:dash.harvard.edu:1/5124744,Islamic art history
oai:dash.harvard.edu:1/5124743,Islamic art history
oai:dash.harvard.edu:1/5131511,kinetochore
oai:dash.harvard.edu:1/5131511,mitosis
oai:dash.harvard.edu:1/5131511,chromosome segregation
oai:dash.harvard.edu:1/5131511,Dam1 complex
oai:dash.harvard.edu:1/5131511,DASH complex
oai:dash.harvard.edu:1/5131508,organic chemistry
oai:dash.harvard.edu:1/5131508,synthesis
oai:dash.harvard.edu:1/5125260,chemical synthesis
oai:dash.harvard.edu:1/5125260,natural product
oai:dash.harvard.edu:1/5125260,antiproliferative
oai:dash.harvard.edu:1/5125260,DNA alkylation
oai:dash.harvard.edu:1/5128486,neuroscience
oai:dash.harvard.edu:1/5128486,connectome
oai:dash.harvard.edu:1/5128486,segmentation
oai:dash.harvard.edu:1/5128486,volume rendering
oai:dash.harvard.edu:1/5128486,implicit surface rendering
oai:dash.harvard.edu:1/5128486,graphics hardware
oai:dash.harvard.edu:1/5343170,algebraic geometry
oai:dash.harvard.edu:1/5125259,Thomas Hobbes
oai:dash.harvard.edu:1/5125259,Walter Benjamin
oai:dash.harvard.edu:1/5125259,Carl Schmitt
oai:dash.harvard.edu:1/5125259,Bertolt Brecht
oai:dash.harvard.edu:1/5125259,Die Maßnahme
oai:dash.harvard.edu:1/5125259,Georg Büchner
oai:dash.harvard.edu:1/5125259,Dantons Tod
oai:dash.harvard.edu:1/5125259,Heiner Müller
oai:dash.harvard.edu:1/5125259,Mauser
oai:dash.harvard.edu:1/5125259,revolution
oai:dash.harvard.edu:1/5125259,genre
oai:dash.harvard.edu:1/5128471,history of political thought
oai:dash.harvard.edu:1/5128475,Renaissance
oai:dash.harvard.edu:1/5128475,humanism
oai:dash.harvard.edu:1/5128475,Eugenio Garin
oai:dash.harvard.edu:1/5128475,Paul Oskar Kristeller
oai:dash.harvard.edu:1/5128475,existentialism
oai:dash.harvard.edu:1/5128475,neo-Kantianism
oai:dash.harvard.edu:1/5125275,biosociality
oai:dash.harvard.edu:1/5125275,genetic causation
oai:dash.harvard.edu:1/5125275,informal economies
oai:dash.harvard.edu:1/5125275,kinship
oai:dash.harvard.edu:1/5125275,Senegal
oai:dash.harvard.edu:1/5125275,sickle cell
oai:dash.harvard.edu:1/5125275,therapeutic economies
oai:dash.harvard.edu:1/5131500,Washington Cucurto
oai:dash.harvard.edu:1/5131500,Argentinian literature
oai:dash.harvard.edu:1/5131500,Argentina's bicentennial independence
oai:dash.harvard.edu:1/5131500,editorial Eloísa Cartonera
oai:dash.harvard.edu:1/5131500,re-writing
oai:dash.harvard.edu:1/5128483,deceased donor organs
oai:dash.harvard.edu:1/5128483,economics
oai:dash.harvard.edu:1/5128483,financial incentives
oai:dash.harvard.edu:1/5128483,health policy
oai:dash.harvard.edu:1/5128483,kidney transplantation
oai:dash.harvard.edu:1/5128483,live donor transplantation
oai:dash.harvard.edu:1/5128481,computer science and game theory
oai:dash.harvard.edu:1/5128480,information elicitation
oai:dash.harvard.edu:1/5128480,proper scoring rules
oai:dash.harvard.edu:1/5128480,decision rules
oai:dash.harvard.edu:1/5128480,decision markets
oai:dash.harvard.edu:1/5128480,mechanism design
oai:dash.harvard.edu:1/5128480,market design
oai:dash.harvard.edu:1/5128480,prediction markets
oai:dash.harvard.edu:1/5128480,social and behavioral sciences
oai:dash.harvard.edu:1/5128480,economics
oai:dash.harvard.edu:1/5130441,composite fermions
oai:dash.harvard.edu:1/5130441,NMR
oai:dash.harvard.edu:1/5128479,electron
oai:dash.harvard.edu:1/5128479,polarization
oai:dash.harvard.edu:1/5128479,relaxation
oai:dash.harvard.edu:1/5128479,GaAs
oai:dash.harvard.edu:1/5129890,spin
oai:dash.harvard.edu:1/5129890,2-dimensional electron gas
oai:dash.harvard.edu:1/5130438,"Berkeley, George, 1685-1753"
oai:dash.harvard.edu:1/5130438,theism
oai:dash.harvard.edu:1/5130438,agent
oai:dash.harvard.edu:1/5130438,philosophy
oai:dash.harvard.edu:1/5139193,quantum error-correction
oai:dash.harvard.edu:1/5139193,electron-spin
oai:dash.harvard.edu:1/5139193,computation
oai:dash.harvard.edu:1/5139193,blockade
oai:dash.harvard.edu:1/5139193,dots
oai:dash.harvard.edu:1/5131507,longitudinal analysis
oai:dash.harvard.edu:1/5131507,survey data
oai:dash.harvard.edu:1/5131507,archiving
oai:dash.harvard.edu:1/5131507,secondary analysis
oai:dash.harvard.edu:1/5131507,data access
oai:dash.harvard.edu:1/5131507,data preservation
oai:dash.harvard.edu:1/5131506,SWCX
oai:dash.harvard.edu:1/5131506,heliosphere
oai:dash.harvard.edu:1/5131506,SXRB
oai:dash.harvard.edu:1/5131506,ISM
oai:dash.harvard.edu:1/5131506,local bubble
oai:dash.harvard.edu:1/5131501,atomic processes
oai:dash.harvard.edu:1/5131501,planets and satellites
oai:dash.harvard.edu:1/5131501,Jupiter
oai:dash.harvard.edu:1/5132922,mutual exclusivity
oai:dash.harvard.edu:1/5132922,word learning
oai:dash.harvard.edu:1/5132922,autism
oai:dash.harvard.edu:1/5132922,pragmatics
oai:dash.harvard.edu:1/5132922,Asperger’s syndrome
oai:dash.harvard.edu:1/5132921,configuration interactions
oai:dash.harvard.edu:1/5132921,coupled cluster calculations
oai:dash.harvard.edu:1/5132921,excited states
oai:dash.harvard.edu:1/5132921,Franck-Condon factors
oai:dash.harvard.edu:1/5132921,ground states
oai:dash.harvard.edu:1/5132921,lithium compounds
oai:dash.harvard.edu:1/5132921,molecular moments
oai:dash.harvard.edu:1/5132921,polarisability
oai:dash.harvard.edu:1/5132921,potential energy surfaces
oai:dash.harvard.edu:1/5132921,relativistic corrections
oai:dash.harvard.edu:1/5132921,spin-orbit interactions
oai:dash.harvard.edu:1/5132921,vibrational states
oai:dash.harvard.edu:1/10345119,connectivity pattern
oai:dash.harvard.edu:1/10345119,network type
oai:dash.harvard.edu:1/10345119,network metrics
oai:dash.harvard.edu:1/10345119,network sampling
oai:dash.harvard.edu:1/10345119,network classification
oai:dash.harvard.edu:1/10345118,disclosure
oai:dash.harvard.edu:1/10345118,distributed systems
oai:dash.harvard.edu:1/10345118,information theory
oai:dash.harvard.edu:1/10345118,information privacy
oai:dash.harvard.edu:1/10345118,risk analysis
oai:dash.harvard.edu:1/5141368,angular momentum
oai:dash.harvard.edu:1/5141368,atom-molecule collisions
oai:dash.harvard.edu:1/5141368,calcium compounds
oai:dash.harvard.edu:1/5141368,helium
oai:dash.harvard.edu:1/5141368,molecule-molecule collisions
oai:dash.harvard.edu:1/5141368,nitrogen compounds
oai:dash.harvard.edu:1/5141368,quantum theory
oai:dash.harvard.edu:1/5141368,Zeeman effect
oai:dash.harvard.edu:1/5139116,double-quantum dots
oai:dash.harvard.edu:1/5139116,mechanical resonators
oai:dash.harvard.edu:1/5139116,electronic-structure
oai:dash.harvard.edu:1/5139116,transport
oai:dash.harvard.edu:1/5139116,spin
oai:dash.harvard.edu:1/5139116,spectroscopy
oai:dash.harvard.edu:1/5139116,motion
oai:dash.harvard.edu:1/5139116,state
oai:dash.harvard.edu:1/5139116,gaps
oai:dash.harvard.edu:1/5139180,emotion
oai:dash.harvard.edu:1/5139180,visual mental imagery
oai:dash.harvard.edu:1/5139180,visual perception
oai:dash.harvard.edu:1/5139086,Ph.D. qualifying examination
oai:dash.harvard.edu:1/5139086,preparation of and for exams
oai:dash.harvard.edu:1/5139086,confidence intervals with restricted parameter space
oai:dash.harvard.edu:1/5139086,bias-variance trade-off
oai:dash.harvard.edu:1/5139086,mean-squared error
oai:dash.harvard.edu:1/5139086,statistical education
oai:dash.harvard.edu:1/5141951,algorithms
oai:dash.harvard.edu:1/5141951,economics
oai:dash.harvard.edu:1/5141951,theory
oai:dash.harvard.edu:1/6616486,pyruvate-kinase deficiency
oai:dash.harvard.edu:1/5142875,ab initio calculations
oai:dash.harvard.edu:1/5142875,atom-atom collisions
oai:dash.harvard.edu:1/5142875,atomic forces
oai:dash.harvard.edu:1/5142875,Boltzmann equation
oai:dash.harvard.edu:1/5142875,Bose-Einstein condensation
oai:dash.harvard.edu:1/5142875,coupled cluster calculations
oai:dash.harvard.edu:1/5142875,hydrogen neutral atoms
oai:dash.harvard.edu:1/5142875,neon
oai:dash.harvard.edu:1/5345308,selection
oai:dash.harvard.edu:1/5345308,diversity
oai:dash.harvard.edu:1/5345308,genealogy
oai:dash.harvard.edu:1/5345308,gene association
oai:dash.harvard.edu:1/5345308,single-nucleotide polymorphism
oai:dash.harvard.edu:1/5345308,haplotype
oai:dash.harvard.edu:1/5345308,susceptibility locus
oai:dash.harvard.edu:1/5343169,ACT-R
oai:dash.harvard.edu:1/5343169,equivalent number of observations (ENO)
oai:dash.harvard.edu:1/5343169,explorative sampler
oai:dash.harvard.edu:1/5343169,fitting
oai:dash.harvard.edu:1/5343169,generalization criteria
oai:dash.harvard.edu:1/5343169,prospect theory
oai:dash.harvard.edu:1/5343169,reinforcement learning
oai:dash.harvard.edu:1/5343169,the 1–800 critique
oai:dash.harvard.edu:1/5149081,language development
oai:dash.harvard.edu:1/5149081,international adoption
oai:dash.harvard.edu:1/5149081,word learning
oai:dash.harvard.edu:1/5149081,one-word stage
oai:dash.harvard.edu:1/5149081,language production
oai:dash.harvard.edu:1/5149081,nouns
oai:dash.harvard.edu:1/5149081,verbs
oai:dash.harvard.edu:1/5244091,biogeography
oai:dash.harvard.edu:1/5244091,ITS
oai:dash.harvard.edu:1/5244091,phylogeny
oai:dash.harvard.edu:1/5244091,Taxaceae
oai:dash.harvard.edu:1/5244091,Taxus
oai:dash.harvard.edu:1/5243453,semantics
oai:dash.harvard.edu:1/5243453,pragmatics
oai:dash.harvard.edu:1/5243453,scalar implicature
oai:dash.harvard.edu:1/5243453,quantifiers
oai:dash.harvard.edu:1/5339502,wide association
oai:dash.harvard.edu:1/5339502,gene-expression
oai:dash.harvard.edu:1/5339502,gene-expression
oai:dash.harvard.edu:1/5339502,recombination hotspots
oai:dash.harvard.edu:1/5339502,meiotic recombination
oai:dash.harvard.edu:1/5339502,genotype imputation
oai:dash.harvard.edu:1/5339502,rare variants
oai:dash.harvard.edu:1/5339502,haplotype map
oai:dash.harvard.edu:1/5339502,nucleotide
