RecordIdentifier,Topic,TopicID
oai:dash.harvard.edu:1/3203267,history,1464
oai:dash.harvard.edu:1/3203267,attachment,1465
oai:dash.harvard.edu:1/3203267,game theory,10399
oai:dash.harvard.edu:1/3203267,patterns,1466
oai:dash.harvard.edu:1/3203267,culture,8809
oai:dash.harvard.edu:1/3196342,stochastic growth model,1468
oai:dash.harvard.edu:1/3196342,analytical solution,1469
oai:dash.harvard.edu:1/3196342,loglinear approximation,1470
oai:dash.harvard.edu:1/3196333,rationalizability,1471
oai:dash.harvard.edu:1/3196333,incomplete information,1472
oai:dash.harvard.edu:1/3196333,common certainty,1473
oai:dash.harvard.edu:1/3196333,common knowledge,1474
oai:dash.harvard.edu:1/3196333,universal type space,1475
oai:dash.harvard.edu:1/3425851,biomechanics,8674
oai:dash.harvard.edu:1/3425851,locomotion,1477
oai:dash.harvard.edu:1/3425851,muscle physiology,1478
oai:dash.harvard.edu:1/3425851,muscle fatigue,1479
oai:dash.harvard.edu:1/3425851,stability,1480
oai:dash.harvard.edu:1/3425851,sonomicrometry,1481
oai:dash.harvard.edu:1/3203277,reconciliation,1482
oai:dash.harvard.edu:1/3203277,international conflict,1483
oai:dash.harvard.edu:1/3203277,legitimate authority,1484
oai:dash.harvard.edu:1/3203277,political orientation,1485
oai:dash.harvard.edu:1/3203277,social influence,1486
oai:dash.harvard.edu:1/3160495,marital satisfaction,1487
oai:dash.harvard.edu:1/3160495,mindfulness,1488
oai:dash.harvard.edu:1/3196008,mindfulness,1488
oai:dash.harvard.edu:1/3196008,mindful attention,1489
oai:dash.harvard.edu:1/3196008,heart rate control,1490
oai:dash.harvard.edu:1/3196008,mindlessness,1491
oai:dash.harvard.edu:1/3203272,mindfulness,1488
oai:dash.harvard.edu:1/3203272,social comparison,1492
oai:dash.harvard.edu:1/3196089,elderly,1493
oai:dash.harvard.edu:1/3196089,prejudice,10078
oai:dash.harvard.edu:1/3196089,stereotypes,1402
oai:dash.harvard.edu:1/3196089,mindfulness,1488
oai:dash.harvard.edu:1/3160489,strategic topology,1495
oai:dash.harvard.edu:1/3160489,universal type space,1475
oai:dash.harvard.edu:1/3160489,common knowledge,1474
oai:dash.harvard.edu:1/3160489,incomplete information,1472
oai:dash.harvard.edu:1/3160489,rationalizability,1471
oai:dash.harvard.edu:1/3190371,Markov chain,1496
oai:dash.harvard.edu:1/3190371,limit distribution,1497
oai:dash.harvard.edu:1/3190371,invariant distribution,1498
oai:dash.harvard.edu:1/3190371,stochastic matching process,1499
oai:dash.harvard.edu:1/3190371,repeated matching,1500
oai:dash.harvard.edu:1/3190371,imitation process,1501
oai:dash.harvard.edu:1/3190371,equilibrium selection,1502
oai:dash.harvard.edu:1/3196338,equilibrium selection,1502
oai:dash.harvard.edu:1/3196338,learning model,1503
oai:dash.harvard.edu:1/3196338,limit distribution,1497
oai:dash.harvard.edu:1/3196338,prisoner's dilemma,2741
oai:dash.harvard.edu:1/3196338,Markov process,1505
oai:dash.harvard.edu:1/3196337,game theory,10399
oai:dash.harvard.edu:1/3196337,reputation,1506
oai:dash.harvard.edu:1/3196337,commitment,1507
oai:dash.harvard.edu:1/3196337,Stackelberg,1508
oai:dash.harvard.edu:1/4724760,cocaine,1509
oai:dash.harvard.edu:1/4724760,cortisol,1510
oai:dash.harvard.edu:1/4724760,reward,1410
oai:dash.harvard.edu:1/4724760,euphoria,1511
oai:dash.harvard.edu:1/4724760,reinforcement,1512
oai:dash.harvard.edu:1/4724760,craving,1513
oai:dash.harvard.edu:1/3203275,craving,1513
oai:dash.harvard.edu:1/3203275,HRSD,1514
oai:dash.harvard.edu:1/3203275,STAI,1515
oai:dash.harvard.edu:1/3203275,POMS,1516
oai:dash.harvard.edu:1/3203284,women,1517
oai:dash.harvard.edu:1/3203284,male,1518
oai:dash.harvard.edu:1/3203284,motivation,1519
oai:dash.harvard.edu:1/3203284,reinforcement,1512
oai:dash.harvard.edu:1/3203284,men,1520
oai:dash.harvard.edu:1/3203284,reward,1410
oai:dash.harvard.edu:1/3203284,sex,359
oai:dash.harvard.edu:1/3203284,incentive sensitization,1521
oai:dash.harvard.edu:1/3203284,female,1522
oai:dash.harvard.edu:1/3203284,heterosexual,1523
oai:dash.harvard.edu:1/3203281,humans,1524
oai:dash.harvard.edu:1/3203281,effect expectancies,1525
oai:dash.harvard.edu:1/3203281,cocaine,1509
oai:dash.harvard.edu:1/3224710,agnosia,1526
oai:dash.harvard.edu:1/3224710,object recognition,1527
oai:dash.harvard.edu:1/3224710,face perception,1413
oai:dash.harvard.edu:1/3224710,face recognition,1528
oai:dash.harvard.edu:1/4724762,performance test,1529
oai:dash.harvard.edu:1/4724762,measurement,1530
oai:dash.harvard.edu:1/4724762,human sex differences,1531
oai:dash.harvard.edu:1/4724762,sensation seeking,1532
oai:dash.harvard.edu:1/4724762,decision making,6025
oai:dash.harvard.edu:1/4724762,pathological gambling,1534
oai:dash.harvard.edu:1/4724763,history of science,1535
oai:dash.harvard.edu:1/4724763,philosophy of science,1536
oai:dash.harvard.edu:1/4724763,construct validity,1537
oai:dash.harvard.edu:1/3196336,repeated games,1538
oai:dash.harvard.edu:1/3196336,perfect public equilibrium,1539
oai:dash.harvard.edu:1/3196336,folk theorem,1540
oai:dash.harvard.edu:1/3196334,repeated moral hazard,1541
oai:dash.harvard.edu:1/3196334,repeated games,1538
oai:dash.harvard.edu:1/3196334,imperfect monitoring,1542
oai:dash.harvard.edu:1/3196334,continuous-time limit,1543
oai:dash.harvard.edu:1/3196334,diffusion process,1544
oai:dash.harvard.edu:1/3196334,folk theorem,1540
oai:dash.harvard.edu:1/3190369,Markov chain,1496
oai:dash.harvard.edu:1/3190369,limit distribution,1497
oai:dash.harvard.edu:1/3190369,imitation dynamics,1545
oai:dash.harvard.edu:1/3190369,ergodic distribution,1546
oai:dash.harvard.edu:1/3203258,initial movement direction,1547
oai:dash.harvard.edu:1/3203258,curved trajectories,1548
oai:dash.harvard.edu:1/3203258,number line,1549
oai:dash.harvard.edu:1/3203258,numeric distance effect,1550
oai:dash.harvard.edu:1/3203258,visually-guided manual pointing,1551
oai:dash.harvard.edu:1/3203264,self-harm,1206
oai:dash.harvard.edu:1/3203264,posttraumatic stress disorder,1188
oai:dash.harvard.edu:1/3203264,trauma,1552
oai:dash.harvard.edu:1/3203264,child abuse,1431
oai:dash.harvard.edu:1/3203264,self-injury,1430
oai:dash.harvard.edu:1/4552533,redistribution,879
oai:dash.harvard.edu:1/4552533,mobility,1553
oai:dash.harvard.edu:1/4552533,equal opportunities,1554
oai:dash.harvard.edu:1/4553002,Income,1555
oai:dash.harvard.edu:1/4553002,Peace,1556
oai:dash.harvard.edu:1/4553002,War,1557
oai:dash.harvard.edu:1/4553003,ethnic heterogeneity,1558
oai:dash.harvard.edu:1/4553003,growth,9331
oai:dash.harvard.edu:1/4553003,government quality,1560
oai:dash.harvard.edu:1/4553006,political economy,1561
oai:dash.harvard.edu:1/4553006,redistribution,879
oai:dash.harvard.edu:1/4553006,fairness,1562
oai:dash.harvard.edu:1/4553006,inequality,975
oai:dash.harvard.edu:1/4553006,rent seeking,1563
oai:dash.harvard.edu:1/4553006,corruption,1564
oai:dash.harvard.edu:1/4553007,income,1555
oai:dash.harvard.edu:1/4553007,happiness,1566
oai:dash.harvard.edu:1/4553007,inequality,975
oai:dash.harvard.edu:1/3200263,full revelation,1567
oai:dash.harvard.edu:1/3200263,multi-sender,1568
oai:dash.harvard.edu:1/3200263,multidimension,1569
oai:dash.harvard.edu:1/3200263,cheap talk,1570
oai:dash.harvard.edu:1/4589708,price competition,1571
oai:dash.harvard.edu:1/4589708,price dispersion,1572
oai:dash.harvard.edu:1/4589708,loss leaders,1573
oai:dash.harvard.edu:1/11688765,Markov processes,1574
oai:dash.harvard.edu:1/11688765,molecular biophysics,1575
oai:dash.harvard.edu:1/11688765,biochemistry,5216
oai:dash.harvard.edu:1/11688765,microorganism,1576
oai:dash.harvard.edu:1/11028289,mechanical,1577
oai:dash.harvard.edu:1/11028289,bilayer,1578
oai:dash.harvard.edu:1/11028289,NTPDase,1579
oai:dash.harvard.edu:1/11028289,CD39,1580
oai:dash.harvard.edu:1/11028289,transmembrane helices,1581
oai:dash.harvard.edu:1/3228047,visual cortex,1582
oai:dash.harvard.edu:1/3228047,critical period,1583
oai:dash.harvard.edu:1/3228047,diazepam,1584
oai:dash.harvard.edu:1/3228047,GABA,1585
oai:dash.harvard.edu:1/3228047,dark-rearing,1586
oai:dash.harvard.edu:1/3228047,GAD65,1587
oai:dash.harvard.edu:1/3196299,drug addiction,1588
oai:dash.harvard.edu:1/3196299,non-smokers,1589
oai:dash.harvard.edu:1/3196299,anhedonia,8107
oai:dash.harvard.edu:1/3196299,reward responsiveness,1591
oai:dash.harvard.edu:1/3196299,nicotine,1592
oai:dash.harvard.edu:1/3196299,reward,1410
oai:dash.harvard.edu:1/3196282,depression,8109
oai:dash.harvard.edu:1/3196282,reward,1410
oai:dash.harvard.edu:1/3196282,stress,921
oai:dash.harvard.edu:1/3196282,twin,1594
oai:dash.harvard.edu:1/3196282,stress appraisal,1595
oai:dash.harvard.edu:1/3196282,genetic,1596
oai:dash.harvard.edu:1/3660732,depression,8109
oai:dash.harvard.edu:1/3660732,source localization,1597
oai:dash.harvard.edu:1/3660732,ERP,1598
oai:dash.harvard.edu:1/3660732,vlPFC,1599
oai:dash.harvard.edu:1/3660732,vmPFC,1600
oai:dash.harvard.edu:1/3660732,inferior frontal gyrus,1601
oai:dash.harvard.edu:1/3660732,anterior cingulate,1602
oai:dash.harvard.edu:1/3660732,response inhibition,1603
oai:dash.harvard.edu:1/3660732,emotion,1412
oai:dash.harvard.edu:1/3209557,Utilitarianism,1604
oai:dash.harvard.edu:1/3209557,theoretical and applied ethics,1605
oai:dash.harvard.edu:1/3209557,slippery slope arguments,1606
oai:dash.harvard.edu:1/3209557,paternalism,1607
oai:dash.harvard.edu:1/3209557,precise and pragmatic concepts,1608
oai:dash.harvard.edu:1/3209557,Kantianism,1609
oai:dash.harvard.edu:1/3209557,ideals,1610
oai:dash.harvard.edu:1/3209557,coercion,1611
oai:dash.harvard.edu:1/3209557,autonomy,1612
oai:dash.harvard.edu:1/3196280,electromyography,9933
oai:dash.harvard.edu:1/3196280,emotion regulation,1614
oai:dash.harvard.edu:1/3196280,event-related brain potential,1615
oai:dash.harvard.edu:1/3196280,resource allocation,1616
oai:dash.harvard.edu:1/3196280,cognition,6024
oai:dash.harvard.edu:1/3196281,anticipation,1618
oai:dash.harvard.edu:1/3196281,consumption,1619
oai:dash.harvard.edu:1/3196281,reward,1410
oai:dash.harvard.edu:1/3196281,motivation,1519
oai:dash.harvard.edu:1/3196281,fMRI,7160
oai:dash.harvard.edu:1/3196281,emotion,1412
oai:dash.harvard.edu:1/3200668,fMRI,7160
oai:dash.harvard.edu:1/3200668,psychopathology,1620
oai:dash.harvard.edu:1/3200668,emotion,1412
oai:dash.harvard.edu:1/3200668,executive function,1621
oai:dash.harvard.edu:1/3200668,inhibition,32
oai:dash.harvard.edu:1/3638443,maltreatment,1622
oai:dash.harvard.edu:1/3638443,fMRI,7160
oai:dash.harvard.edu:1/3638443,basal ganglia,1623
oai:dash.harvard.edu:1/3638443,reward,1410
oai:dash.harvard.edu:1/3638443,anhedonia,8107
oai:dash.harvard.edu:1/3638443,stress,921
oai:dash.harvard.edu:1/3708938,executive functioning,1624
oai:dash.harvard.edu:1/3708938,feedback,1625
oai:dash.harvard.edu:1/3708938,confict monitoring,1626
oai:dash.harvard.edu:1/3708938,depression,8109
oai:dash.harvard.edu:1/3708463,depression,8109
oai:dash.harvard.edu:1/3708463,action monitoring,1627
oai:dash.harvard.edu:1/3708463,anterior cingulate cortex,1628
oai:dash.harvard.edu:1/3708463,dorsolateral prefrontal cortex,1629
oai:dash.harvard.edu:1/3708463,cognitive control,1171
oai:dash.harvard.edu:1/3708463,executive function,1621
oai:dash.harvard.edu:1/4481505,depression,8109
oai:dash.harvard.edu:1/4481505,cognitive vulnerability,1630
oai:dash.harvard.edu:1/4481505,affect,1631
oai:dash.harvard.edu:1/4481505,dysfunctional attitudes,1632
oai:dash.harvard.edu:1/4481505,implicit association test,9982
oai:dash.harvard.edu:1/3660737,affect,1631
oai:dash.harvard.edu:1/3660737,anhedonia,8107
oai:dash.harvard.edu:1/3660737,depression,8109
oai:dash.harvard.edu:1/3660737,dopamine,9101
oai:dash.harvard.edu:1/3660737,reward,1410
oai:dash.harvard.edu:1/3660737,depression,8109
oai:dash.harvard.edu:1/3660737,dopamine,9101
oai:dash.harvard.edu:1/3660737,reward,1410
oai:dash.harvard.edu:1/3660737,stress,921
oai:dash.harvard.edu:1/3708465,D2 agonists,1635
oai:dash.harvard.edu:1/3708465,addiction,1636
oai:dash.harvard.edu:1/3708465,depression,8109
oai:dash.harvard.edu:1/3708465,dopamine,9101
oai:dash.harvard.edu:1/3708465,reward processing,1637
oai:dash.harvard.edu:1/3708465,mesolimbic system,1638
oai:dash.harvard.edu:1/3660736,anhedonia,8107
oai:dash.harvard.edu:1/3660736,depression,8109
oai:dash.harvard.edu:1/3660736,reward,1410
oai:dash.harvard.edu:1/3660736,dopamine,9101
oai:dash.harvard.edu:1/3660736,reinforcement learning,8110
oai:dash.harvard.edu:1/3660736,Bipolar disorder,1640
oai:dash.harvard.edu:1/3710361,deviants,1641
oai:dash.harvard.edu:1/3710361,defaults,1642
oai:dash.harvard.edu:1/3710361,structural equations,1643
oai:dash.harvard.edu:1/3710361,causal models,1644
oai:dash.harvard.edu:1/3710361,counterfactuals,1645
oai:dash.harvard.edu:1/3710361,causation,1646
oai:dash.harvard.edu:1/3708377,anhedonia,8107
oai:dash.harvard.edu:1/3708377,depression,8109
oai:dash.harvard.edu:1/3708377,reward processing,1637
oai:dash.harvard.edu:1/3708377,endophenotype,1647
oai:dash.harvard.edu:1/3708377,affect,1631
oai:dash.harvard.edu:1/3202524,phenotype,1648
oai:dash.harvard.edu:1/3202524,appetitive behavior,1649
oai:dash.harvard.edu:1/3202524,reinforcers,1650
oai:dash.harvard.edu:1/3202524,reward bias,1651
oai:dash.harvard.edu:1/3202524,anhedonia,8107
oai:dash.harvard.edu:1/3202524,depression,8109
oai:dash.harvard.edu:1/3311526,probabilistic learning,1652
oai:dash.harvard.edu:1/3311526,feedback-related negativity,1653
oai:dash.harvard.edu:1/3311526,reward,1410
oai:dash.harvard.edu:1/3311526,basal ganglia,1623
oai:dash.harvard.edu:1/3311526,anterior cingulate cortex,1628
oai:dash.harvard.edu:1/3311526,reinforcement learning,8110
oai:dash.harvard.edu:1/3660734,source localization,1597
oai:dash.harvard.edu:1/3660734,event-related potentials,1654
oai:dash.harvard.edu:1/3660734,face perception,1413
oai:dash.harvard.edu:1/3660734,anger,1655
oai:dash.harvard.edu:1/3660734,spatial attention,1656
oai:dash.harvard.edu:1/4481367,depression,8109
oai:dash.harvard.edu:1/4481367,remission,1657
oai:dash.harvard.edu:1/4481367,feedback-related negativity,1653
oai:dash.harvard.edu:1/4481367,reinforcement learning,8110
oai:dash.harvard.edu:1/4481367,action monitoring,1627
oai:dash.harvard.edu:1/4481367,anterior cingulate cortex,1628
oai:dash.harvard.edu:1/4481367,executive function,1621
oai:dash.harvard.edu:1/4481367,punishment,1175
oai:dash.harvard.edu:1/4481367,negative bias,1658
oai:dash.harvard.edu:1/3710399,anterior cingulate cortex,1628
oai:dash.harvard.edu:1/3710399,reward,1410
oai:dash.harvard.edu:1/3710399,striatum,1659
oai:dash.harvard.edu:1/3710399,anhedonia,8107
oai:dash.harvard.edu:1/3710399,depression,8109
oai:dash.harvard.edu:1/4554208,micro data,1660
oai:dash.harvard.edu:1/4554208,firm size,1661
oai:dash.harvard.edu:1/4554208,post-entry growth,1662
oai:dash.harvard.edu:1/4554208,entry,1663
oai:dash.harvard.edu:1/4554208,financial development,769
oai:dash.harvard.edu:1/3351239,bargaining,1664
oai:dash.harvard.edu:1/3351239,trade agreements,1665
oai:dash.harvard.edu:1/3351239,regionalism,1666
oai:dash.harvard.edu:1/3351239,multilateralism,1667
oai:dash.harvard.edu:1/3351239,coalition externalities,1668
oai:dash.harvard.edu:1/4554209,financial development,769
oai:dash.harvard.edu:1/4554209,volatility,1669
oai:dash.harvard.edu:1/4554209,financial liberalization,1670
oai:dash.harvard.edu:1/4554218,monetary policy,7540
oai:dash.harvard.edu:1/4554218,foreign currency debt,1672
oai:dash.harvard.edu:1/4554218,currency crisis,1673
oai:dash.harvard.edu:1/3196325,technological change,483
oai:dash.harvard.edu:1/3196325,capital-labor substitution,1674
oai:dash.harvard.edu:1/3199063,economic growth,1675
oai:dash.harvard.edu:1/3199063,theory of the firm,1676
oai:dash.harvard.edu:1/3199063,comparative advantage,1677
oai:dash.harvard.edu:1/3199063,technology choice,1678
oai:dash.harvard.edu:1/3199063,incomplete contracts,1679
oai:dash.harvard.edu:1/3199066,dual measurement of productivity,1680
oai:dash.harvard.edu:1/3199066,productivity growth,1681
oai:dash.harvard.edu:1/3199066,British industrial revolution,1682
oai:dash.harvard.edu:1/3199064,offshoring,1683
oai:dash.harvard.edu:1/3199064,outsourcing,1684
oai:dash.harvard.edu:1/3199064,comparative advantage,1677
oai:dash.harvard.edu:1/3199064,contractual frictions,1685
oai:dash.harvard.edu:1/3199064,internalization,1686
oai:dash.harvard.edu:1/3199064,matching,924
oai:dash.harvard.edu:1/3199064,wage inequality,1687
oai:dash.harvard.edu:1/3199064,fragmentation,1688
oai:dash.harvard.edu:1/3199064,technology,10013
oai:dash.harvard.edu:1/3199064,organizations,1690
oai:dash.harvard.edu:1/3220229,fMRI,7160
oai:dash.harvard.edu:1/3220229,monitoring,1363
oai:dash.harvard.edu:1/3220229,metamemory,1691
oai:dash.harvard.edu:1/3220229,memory,7317
oai:dash.harvard.edu:1/3220229,aging,9110
oai:dash.harvard.edu:1/12211468,globalization,1693
oai:dash.harvard.edu:1/12211468,world polity,1694
oai:dash.harvard.edu:1/12211468,world society,1695
oai:dash.harvard.edu:1/12211468,regionalization,1696
oai:dash.harvard.edu:1/12211468,network analysis,1697
oai:dash.harvard.edu:1/4554219,vertical integration,1698
oai:dash.harvard.edu:1/4554219,UK manufacturing,1699
oai:dash.harvard.edu:1/4554219,technology,10013
oai:dash.harvard.edu:1/4554219,R&D,1700
oai:dash.harvard.edu:1/4554219,residual rights of control,1701
oai:dash.harvard.edu:1/4554219,investment,1702
oai:dash.harvard.edu:1/4554219,internal organization of the firm,1703
oai:dash.harvard.edu:1/4554219,incomplete contracts,1679
oai:dash.harvard.edu:1/4554219,hold-up,1704
oai:dash.harvard.edu:1/3205412,social dominance orientation,10077
oai:dash.harvard.edu:1/3205412,motivated reasoning,1706
oai:dash.harvard.edu:1/3205412,social dominance theory,1707
oai:dash.harvard.edu:1/3205412,affirmative action,354
oai:dash.harvard.edu:1/3205412,framing effects,1708
oai:dash.harvard.edu:1/3207707,individuation,1709
oai:dash.harvard.edu:1/3207707,syntax,451
oai:dash.harvard.edu:1/3207707,mass syntax,1710
oai:dash.harvard.edu:1/3207707,boundedness,1711
oai:dash.harvard.edu:1/3207707,semantics,8304
oai:dash.harvard.edu:1/3207707,punctual events,1713
oai:dash.harvard.edu:1/3207707,deverbal nouns,1714
oai:dash.harvard.edu:1/3207707,count syntax,1715
oai:dash.harvard.edu:1/3210515,quantifiers,1716
oai:dash.harvard.edu:1/3210515,scalar implicature,1717
oai:dash.harvard.edu:1/3210515,pragmatics,1718
oai:dash.harvard.edu:1/3210515,semantics,8304
oai:dash.harvard.edu:1/3200613,multi-agent learning,1719
oai:dash.harvard.edu:1/3200613,learning in games,1720
oai:dash.harvard.edu:1/3200613,machine learning,9523
oai:dash.harvard.edu:1/3200671,evolutionary game dynamics,1722
oai:dash.harvard.edu:1/3200671,finite population,1723
oai:dash.harvard.edu:1/3200671,mutation-selection process,1724
oai:dash.harvard.edu:1/3200671,prisoner's dilemma,2741
oai:dash.harvard.edu:1/3203772,repeated games,1538
oai:dash.harvard.edu:1/3203772,communication,461
oai:dash.harvard.edu:1/3203772,private monitoring,1725
oai:dash.harvard.edu:1/3203772,folk theorem,1540
oai:dash.harvard.edu:1/3200611,self-confirming equilibrium,1726
oai:dash.harvard.edu:1/3200611,rationalizability,1471
oai:dash.harvard.edu:1/3200611,subjective uncertainty,1727
oai:dash.harvard.edu:1/3200611,behavior strategies,1728
oai:dash.harvard.edu:1/3200611,extensive-form games,1729
oai:dash.harvard.edu:1/3207705,eye movements,1730
oai:dash.harvard.edu:1/3207705,comprehension,1731
oai:dash.harvard.edu:1/3207705,children's language,1732
oai:dash.harvard.edu:1/3207705,syntactic ambiguity resolution,1733
oai:dash.harvard.edu:1/3207705,prosody,9039
oai:dash.harvard.edu:1/3207705,parsing,1734
oai:dash.harvard.edu:1/3207705,modularity,1735
oai:dash.harvard.edu:1/3207706,syntactic priming,1736
oai:dash.harvard.edu:1/3207706,eye movements,1730
oai:dash.harvard.edu:1/3207706,dative,1737
oai:dash.harvard.edu:1/3207706,comprehension,1731
oai:dash.harvard.edu:1/3210664,vision,1738
oai:dash.harvard.edu:1/3210664,perception,10864
