topicID,Topic
10252,central bank asset purchases
9775,central banks
4691,centralized control
5565,centromere
3432,cephalostatin
11431,ceramics
3638,cerebellum
3688,cerebral cortex
5801,cerebral-cortex
505,cerrado
11656,"cfu, colony forming unit"
5042,chain length
6130,chain polyphosphates
88,challenge hypothesis
5139,chandas
3521,change blindness
3522,change detection
2295,change points
5889,channelrhodopsin-2
2731,chanson
2732,chansonnier
4957,chaotic dynamics
1992,character
458,character evolution
843,charge fractionalization
6184,charge transfer
6182,charge transport
9374,charge-coupled devices
6110,charge-transport
2043,charismatic authority
4003,charting
1570,cheap talk
5811,cheating
7922,checking imputation quality
4107,chelation
9555,chelonian
240,chemical biology
238,chemical biology of the cell
6711,chemical communication
5078,chemical enhancement
133,chemical force microscopy
146,chemical imaging
3937,chemical physics
1268,chemical potential
7823,chemical sciences
9976,chemical screen
1142,chemical synthesis
2444,chemical transport model
2143,chemical vapor deposition
119,chemical vapour deposition
1073,chemical weathering
6594,chemicals
5114,chemisorption
1061,chemistry
11457,chemoautotroph
3573,chemoautotrophy
10055,chemolithotrophy
8070,chemoproteomics
1050,chemostratigraphy
11444,chemosynthesis
1324,chemotaxis
1010,chert
814,chess
1431,child abuse
3684,child and adolescent psychiatry
3621,child behavior checklist
1452,child development
11353,child nutrition
6544,child's conception
2025,childbirth
4108,children
1732,children's language
3994,children's literature
11449,children’s literature
11446,children’s writing
9983,chimeric genes
2559,chimpanzee
2613,chimpanzees
4912,chiral algebras
4913,chiral homology
3562,chirality
7937,chlorosome
1035,choanoflagellates
1816,choice
4478,cholera
6170,cholesterol
4465,chromatin
9116,chromatin binding
8726,chromatin interactions
6153,chromatography
723,chromium oxide
1154,chromophore
9604,chromosomal rearrangements
5599,chromosomal segregation
3706,chromosome biology
8727,chromosome conformation capture
4285,chromosome segregation
3709,chromosome structure
4577,chromosomes
8971,chronic kidney disease
6945,chronic lymphocytic leukemia
5335,chronology
2580,chronometric dating
10671,ciber-infraestructura
388,cichlid fish
3933,cinema
2017,cinematography
5426,circadian clock
11145,circadian rhythm
5761,circuit
3952,circular dichroism
4767,circumstellar matter
4457,cis-regulation
7013,cis-regulatory element
3366,cities
1366,citizen science
356,civil rights legislation
5865,civil war
5880,cladistics
7817,class I KNOX genes
2012,class vii verbs
1408,classical conditioning
7383,classical gravitation
4787,classical theories of gravity
2783,classification
3052,classification in volume rendering
7618,classification over method
2518,classifiers
3625,clathrin-coated vesicle
2837,clay
7134,clays
11555,click chemistry
2173,climate
496,climate change
9533,climate envelope
11271,climate forcings
11272,climate models
8843,climate records
551,climate science
8833,climate variability
10395,climate-ecosystem models
3071,climatic change
964,clinical decisions
7838,clinical practice
6022,clinical psychology
4109,clinical trial
14,clitic clusters
7168,clmate change
7836,clofazimine
6957,clonal expansion
5397,clonal interference
4481,clone 1
6225,closed geodesics
1941,closest conjunct agreement
11752,cloud computing
2321,cloud radiative forcing
4133,clouds
5235,cluster analysis
3095,cluster sampling
99,clustered metabolic score
2249,clustering
7378,clustering algorithms
4869,clusters
2392,clutter
11423,cluttered flight
11495,co-evolution
9151,co-sleeping
4702,coalescent
2751,coalescent theory
1668,coalition externalities
1868,coalitional agreements
11802,coalitional game theory
4528,coalitional strategies
3454,coastal forest
6621,coaxial p/i/n nanostructure
1509,cocaine
1086,coccolithophores
8467,cocktail-blank normalization
742,code generation
9375,coded apertures
8902,codon bias
8905,codon optimization
8543,codon usage
7002,codon usage bias
7004,codon usage evolution
2286,coenzyme A
1611,coercion
2463,coercion resistance
4997,coercive mate guarding
2862,coevolution
3905,coexistence line
1617,cognition
6552,cognition development
6447,cognitive
6234,cognitive ability
5417,cognitive bias modification
1438,cognitive biases
1171,cognitive control
3316,cognitive development
10567,cognitive disinhibition
8656,cognitive inhibition
1170,cognitive load
3670,cognitive neurology and dementia
7230,cognitive neuropsychology
243,cognitive neuroscience
10572,cognitive penetrability
3797,cognitive penetration
4249,cognitive psychology
6395,cognitive radio
6399,cognitive radio channel assignment
3959,cognitive radios
10165,cognitive training
1630,cognitive vulnerability
6566,coherence
7408,coherent Raman scattering
6657,coherent Raman spectroscopy
6588,coherent anti-Stokes Raman scattering
4970,coherent optical effects
337,cohesive surfaces
7858,cohesive zone
4216,cohesive zone model
5393,cohort effect
1769,cohorts
3530,coiled coil
4260,coliform
60,collaboration
6400,collaborative compressive spectrum sensing
7070,collaborative decision-making
6792,collaborative learning
70,collaborative planning
2062,collapse
5817,collateral constraints
4643,collection development
5718,collective intelligence
7474,collective memory
10337,collective motion
10072,collective protest
7806,college
355,college admission
919,college graduate women
9376,collimators
11424,collision
5708,collision avoidance
5462,collision energy relaxation
9830,collision energy transfer
803,collision rates
4861,colloid
11780,colloidal lithography
11792,colloidosomes
4867,colloids
7786,"colloids, clusters"
8347,"colloids, crystallization, curvature"
8346,"colloids, statistical physics"
5334,colonialism
906,color
10715,color grading
285,color space
10716,color transfer
8529,coloration
7512,colorectal cancer
6645,colorectal neoplasms
6155,coloring agents
9488,colour
9489,colour vision deﬁciency
1964,combat
3414,combinatorial
65,combinatorial auction
2786,combinatorial auctions
2905,combinatorial exchange
4209,combinatorial prediction markets
813,combinatorics
3053,combining volume and surface graphics
7079,commerce
9062,commissions
1507,commitment
1473,common certainty
5857,common garden
1474,common knowledge
2477,common prior
10381,common ratio effect
2054,common sense
2325,common support
461,communication
2923,communication compatibility
2874,communication complexity
7203,communication technology
9522,communications
3649,communities
7357,community
4206,community assembly
4158,community composition
446,community ecology
3599,community ecology and biodiversity
10876,community health workers
2773,community intervention trials
475,community structure
5388,community studies
3125,commutative algebraic groups
3105,comorbidity
4719,compactification and string models
652,compactifications
8165,comparative
1677,comparative advantage
676,comparative analysis
7259,comparative ecology
11167,comparative gene expression
9731,comparative genomic hybridization
3645,comparative genomics
415,comparative method
4615,comparative methods
3825,comparative sequence analysis
5064,comparative study
7898,comparative syntax
3987,comparatives
9162,compartmental calcium signal
10295,compensated semiconductors
5306,compensating differentials
4450,compensatory mutations
2083,competence
11654,competent
9821,competing order
40,competition
7369,competition at the front
2875,competitive equilibrium
10576,competitive exclusion
743,compilers
1873,complementarities
8355,complementary asymmetric dualism
2233,complementation
11620,complex crossover
2315,complex dynamics
2064,complex society
3646,complex traits
1395,complexity
9765,complexity theory
6474,compliant substrates
4331,composite fermions
7434,composite materials
6431,composite signal component
368,compound
7815,compound leaves
1731,comprehension
6342,compressed domain processing
6341,compressed sampling
3916,compressed sensing
6334,compressed statistical testing
3812,compression
6418,compressive measurements
588,compressive sampling
6340,compressive sensing
6401,compressive sensing decoding
4342,computation
216,computational biology
6565,computational biology and bioinformatics
2735,computational complexity
2930,computational failure models
3129,computational fracture
272,computational geometry
275,computational geometry and object modeling
7660,computational intelligence
3,computational linguistics
2924,computational mechanism design
5531,computational modeling
2592,computational models
3668,computational neuroscience
2991,computational photography
9815,computational physics
4114,computational workflows
2959,computational-mechanism design
1182,compute addition operations
5328,computer access
2729,computer and information science education
2957,computer applications
273,computer graphics
2421,computer model
1,computer science
4325,computer science and game theory
4554,computer science and technology
6794,computer science education
2764,computer simulation
296,computer vision
3024,computer vision—tracking
6793,computer-assisted instruction
747,computing milieux
3907,concentration
7399,concentration-invariance
929,concept
2570,conception
970,concepts
5490,conceptual bracket creep
6445,conceptual change
7813,conceptual development
5866,conceptual history
10537,conceptual representation
7679,conceptualization
5179,concsciousness
4180,concurrent programming
3623,concurrent validity
3151,condensed matter
4792,condensed matter physics
4844,"condensed matter: electrical, magnetic and optical"
3307,"condensed matter: structural, mechanical & thermal"
6126,condensed phosphates
846,condensed-matter physics
10726,condensers
7448,conditional augmentation
5794,conditional heteroskedasticity
2831,conditional inference
3110,conditional probability
8414,conditional targeting
4884,conductance
6802,conduction bands
9841,conductive atomic force microscopy
10124,conductive material
11741,conferences
1626,confict monitoring
935,confidence
5962,confidence intervals
4394,confidence intervals with restricted parameter space
4360,configuration interactions
4685,configuration result
10094,confinement
1855,conflict
5337,conflict archaeology
7845,confocal microscopy
4800,conformal field theory
9380,conformational change
2290,congressional attention
1381,conifer sawflies
4370,connectivity pattern
4291,connectome
9868,connectomics
364,conscience
5093,consciousness
6675,consequences
1821,consequentialism
386,conservation
3619,conservation and restoration ecology
3865,conservation science
1748,consistency
4598,consistency index
9990,consistent tests
3699,consolidation
8215,conspiracy theory
3780,constants
1963,constitution
3392,constitutions
1942,constitutive standard
7444,constrained optimization
2889,constraint networks
5974,constraints
1537,construct validity
45,construction costs
298,constructive solid geometry
1949,constructivist
5843,consumer protection
1619,consumption
6148,contact
6112,contact electrification
2252,contagion
6545,contamination sensitivity
2631,context
10245,contexts of reception
2544,contextualism
5774,contingency
7923,continuation ratio model
6224,continued fractions
7545,continuous flash suppression
6213,continuous time
4208,continuous-outcome events
10268,continuous-time games
1543,continuous-time limit
3176,contract design
3505,contract theory
2422,contractility
1685,contractual frictions
10314,contractures
6326,contradiciton
3350,contrast agent
11,contrastive specification
2347,contrastiveness
2229,control
4115,control flow
5712,control-flow integrity
1783,convection
1878,convective mixing
1781,convective processes
6402,conventional spectrum sensing
459,convergence
2258,convergence of stochastic processes
442,convergent evolution
2620,cooking
521,cooperation
5978,cooperative behavior
614,cooperative breeding
604,cooperative communications
2574,cooperative hunting
9418,cooperativity
2099,coordinated beamforming
1867,coordination
2791,coordination problems
2145,copper
2134,copper compounds
4624,copy number
11803,core
7579,core-shell
6624,core/shell nanowires
9167,corollary discharge
3470,coronavirus
1331,corporate bonds
5838,corporate failure
768,corporate governance
7081,corporation
3272,corrective taxes
4599,correlated evolution
8465,correlation analyses
4707,correlation functions
3814,correlation length
11207,correlations
2358,correlatives
304,correspondence
1564,corruption
5189,cortex
11602,cortical neuron
10441,corticofugal neurons
6586,corticofugal projection neurons
11443,corticogenesis
5800,corticospinal motor-neurons
5804,corticostriatal neurons
6584,corticostriatal projection neurons
1510,cortisol
5382,coseismic
9718,coseismic slip
7702,cosmic background radiation
1845,cosmic dust
7722,cosmic microwave background
1836,cosmogenic helium
1842,cosmogenic nuclides
7717,cosmological parameters
2362,cosmology
4757,cosmology and extragalactic astrophysics
4795,cosmology of theories beyond the SM
8172,cosmology: large-scale structure
9280,cosmology: observations
9501,cosmopolitanism
1801,cost allocation
897,cost-benefit analysis of botanical carnivory
47,cost-benefit model
7110,cost/benefit ratio
2767,costly punishment
479,costs
5812,costs of resistance
3322,count nouns
1715,count syntax
2717,counter-factual
1774,counterfactual
668,counterfactual populations
7158,counterfactual thinking
1645,counterfactuals
3313,counting
1854,country size
1933,coup d'etat
4361,coupled cluster calculations
5521,coupled electron
2243,covariance adjustment
3163,covariate balance
4187,covert movement
1918,cpx
1281,cracking
9229,cracks
2663,cranial base
9313,cranial neural crest
9387,craniofacial
9320,craniofacial evolution
2669,cranium
1513,craving
6506,creasing
9325,creative destruction
10568,creativity
3266,credit cards
9327,credit constraints
10996,creep
6700,cricket
1397,crime
7211,crime attribution
7212,crime policy
2031,criminal law
7078,crisis
5491,criterion A
1583,critical period
8519,critical period reopening
5832,critical thermal maximum
5785,critical transition
2179,critical wedge
332,criticism
10761,crizotinib
124,crops
7254,cross culture (sociology)
9493,cross-cultural
4597,cross-cultural comparison
6443,cross-cultural psychology
1024,cross-lamination
4154,cross-sectional geometry
4965,crossings
5315,crowdsourcing
7178,crowdware
3407,crustal deformation
11751,cryo-EM
5441,cryogenics
5586,cryosphere
6036,cryptic coloration
3399,cryptodires
2464,cryptographic protocols
2736,cryptography
855,crystal growth from melts
6251,crystal microstructure
1138,crystal structure
860,crystal-
11036,crystalline sponge method
2135,crystallites
856,crystallization
10086,csk1+
3309,cu films
3166,cubic forms
3165,cubic rings
5726,cues
10481,cuevavirus
6925,cultivation
5342,cultural affiliation
9067,cultural differences
5467,cultural economics
2948,cultural gaps
4596,cultural traits
